ticker,marketCap,sector,trailingPE,forwardPE,pegRatio,priceToFreeCashFlow,beta,returnOnEquity,debtToEquity,returnOnInvestedCapital,grossMargins,operatingMargins,profitMargins,enterpriseToEbitda,priceMomentum12M
PG,355215474688.0,Consumer Defensive,22.221085,20.738283,,26.75892377405334,0.388,0.31562,68.719,,0.51189,0.26297,0.19299999,15.327,-6.057617259166593
CVX,353685635072.0,Energy,26.681747,19.778688,0.026994887697288545,,0.687,0.28639,21.239,,0.41830003,0.09672,0.06611,2.6,24.07033705580497
GE,323606347776.0,Industrials,37.18667,36.27736,0.9996416666666665,,1.403,0.44692,108.445,,0.31486,0.1855,0.18982,33.049,51.563694016639026
HSBC,302154776576.0,Financial Services,18.412134,10.548596,,,0.434,0.092939995,,,0.0,0.39952,0.30516002,,77.20239934112361
TM,297070952448.0,Consumer Cyclical,9.795337,14.376426,0.1472983007518797,3.751309814060835,0.194,0.12938,103.659,,0.17952,0.06783,0.09378,4.353,22.43996619198574
CAT,307959300096.0,Industrials,34.965958,24.085367,,55.859286830146715,1.568,0.43526,203.255,,0.28795,0.14007,0.13144,25.185,79.41123049904861
LRCX,293232771072.0,Technology,47.840164,34.55902,1.2929774054054055,60.52337935532049,1.779,0.65565,44.195,,0.49800998,0.33868998,0.3022,39.469,190.68234219902976
GS,283168309248.0,Financial Services,18.316233,14.389446,1.0587417919075146,,1.322,0.13885,528.8,,0.82883,0.37587002,0.28917998,,49.04746059020071
MS,290525741056.0,Financial Services,17.851562,14.859348,0.8623942995169083,,1.197,0.15729,420.553,,0.87059,0.3943,0.23986,,35.59601107135282
AZN,287639601152.0,Healthcare,30.820597,18.100544,0.395135858974359,28.820520716582205,0.193,0.21674,71.047,,0.83257,0.24106,0.1617,8.251,33.902573678601875
NVS,285285974016.0,Healthcare,20.367123,16.11028,0.7096558536585366,17.820212827151327,0.449,0.32617,71.554,,0.76247,0.31933,0.25531998,12.361,47.26068125894463
PM,279323246592.0,Consumer Defensive,25.38048,21.54377,1.9374412213740455,36.08011958275438,0.42,,,,0.66920996,0.40747002,0.21574,18.226,42.68800774024133
IBM,286683299840.0,Technology,27.780798,22.903357,0.30867553333333336,22.448429204559545,0.698,0.35158002,197.328,,0.58188,0.23122999,0.15685001,20.116,23.044341625342526
WFC,284055764992.0,Financial Services,14.478399,11.489918,1.113723,,1.088,0.11732,,,0.0,0.32224,0.26659,,17.33040413864819
MRK,275430572032.0,Healthcare,14.320779,19.472183,0.1646066551724138,18.839136741491934,0.298,0.39485002,79.708,,0.77852,0.40802,0.29632,9.419,15.781743469262022
NVO,264075984896.0,Healthcare,15.805851,16.850634,,5.794772188014885,0.358,0.71465,59.574,,0.83438003,0.44353,0.32881,2.01,-27.68722327834502
AMAT,255832309760.0,Technology,39.355316,26.726723,2.9590463157894735,70.02868622408624,1.671,0.35508,34.533,,0.48675,0.28441,0.24669,28.399,80.50814828601305
UNH,259912253440.0,Healthcare,15.22175,14.269948,,16.31666767929858,0.425,0.12538,77.08,,0.18526,0.00336,0.02694,13.418,-45.806163814504785
RTX,269401309184.0,Industrials,40.34739,26.757202,4.861131325301204,37.5865105999914,0.438,0.109519996,58.843,,0.20076999,0.111269996,0.07598,20.117,58.72517542381483
SAP,234572333056.0,Technology,27.615383,19.82508,1.8410255333333334,30.018369898208196,0.805,0.16457,17.84,,0.73764,0.29213,0.1991,19.882,-26.51680569439986
RY,233542647808.0,Financial Services,16.313053,13.072186,0.558666198630137,,1.013,0.15295,,,0.0,0.44803002,0.32714,,38.747668243522824
AXP,242592890880.0,Financial Services,22.883041,17.612587,1.2302710215053763,,1.154,0.33935001,185.273,,0.64135003,0.22052999,0.16143999,,12.117705501322252
INTC,232125956096.0,Technology,-774.5,46.742508,,,1.354,0.00022,37.282,,0.36563998,0.051409997,-0.00505,20.097,139.16623402018823
TMUS,221943889920.0,Communication Services,18.243294,16.110533,,28.010691607770664,0.44,0.19034,200.622,,0.63775,0.2223,0.13826999,10.398,-14.02892191540489
MCD,224785383424.0,Consumer Cyclical,26.946108,23.765173,16.8413175,51.04758569790232,0.531,,,,0.57425,0.46905997,0.3204,19.434,11.654725691462575
TMO,217388433408.0,Healthcare,32.57939,21.445433,3.619932222222222,49.80690098185015,0.91,0.13024001,73.566,,0.41682,0.21285,0.15045999,22.041,-2.859689247613284
SHEL,217897517056.0,Energy,15.7204075,12.005249,0.485197762345679,12.368242630239317,-0.104,0.081549995,41.602,,0.25445,0.11347,0.054380003,10.062,21.843027337843335
MUFG,206732197888.0,Financial Services,16.869158,17.524271,1.9389836781609195,,0.143,0.06005,,,0.0,0.49892,0.22808,,45.948678135100266
LIN,214277586944.0,Basic Materials,30.587015,25.619347,1.1328524074074073,60.99450685235763,0.855,0.17979999,64.673,,0.48776,0.2794,0.21170999,17.967,3.811327572381984
PEP,210331336704.0,Consumer Defensive,28.240808,17.956598,,29.431097475850702,0.421,0.37162,260.19,,0.54269004,0.16903,0.078200005,14.834,6.0251283126482535
GEV,197079040000.0,Industrials,40.991535,33.204453,0.06102655203215722,37.094997995069775,,0.42641,9.719,,0.20082001,0.07384,0.1283,63.157,95.25825383277828
CRM,202100080640.0,Technology,28.572004,16.186956,0.7402073575129533,13.695892901051232,1.266,0.12184,19.385,,0.77729,0.23862,0.17913,16.882,-37.466812498837
C,207035990016.0,Financial Services,16.482906,9.630462,,,1.166,0.06831,,,0.0,0.21562,0.18893999,,46.039770147084134
DIS,201380593664.0,Communication Services,16.277058,15.378784,0.08690367325146822,28.854589801478856,1.442,0.12203,39.632,,0.37764,0.11868,0.13136,12.66,0.8734080116630238
ABT,190232182784.0,Healthcare,28.463543,17.522007,,,0.72,0.13158,25.31,,0.56714,0.22026,0.14718,17.02,-12.959534013973705
TXN,195853697024.0,Technology,40.139668,27.498533,,,0.988,0.30148,86.327,,0.57023996,0.34027,0.28283,25.4,20.446665141574005
SAN,188540960768.0,Financial Services,12.623762,11.950959,1.9724628124999999,,0.974,0.13716,,,0.0,0.39319,0.26841998,,154.76010310572948
KLAC,188037595136.0,Technology,41.497818,31.32723,1.014616577017115,56.60309712621927,1.444,0.010072600000000001,107.692,,0.62171,0.42799,0.35764,32.214,95.07817854637489
VZ,187740831744.0,Communication Services,10.965517,8.928429,,12.572106541085487,0.327,0.17069,171.781,,0.58923,0.13754,0.124280006,7.386,20.761236377091798
SCHW,188637593600.0,Financial Services,22.252676,15.173062,0.5323606698564594,,0.937,0.18110001,99.789,,0.97407997,0.50189,0.37005,,27.167248384455256
AMGN,184095768576.0,Healthcare,26.522886,15.444093,1.9502122058823528,16.13654385262341,0.45,0.8171,567.491,,0.70051,0.34153,0.19474001,13.909,23.68029704316983
T,185814466560.0,Communication Services,8.621711,10.303644,,13.087796375292497,0.6,0.18805,120.664,,0.59554,0.18293,0.17472,7.392,15.288291696334877
ISRG,180751024128.0,Healthcare,64.47826,44.090977,3.770658479532164,,1.672,0.16690001,,,0.65996003,0.30155,0.28375998,47.812,-11.831154141624012
BLK,173604552704.0,Financial Services,31.951454,18.052025,,,1.484,0.10686,24.32,,0.49752,0.35103,0.22930999,18.849,6.17172997476465
ANET,178491080704.0,Technology,56.246033,42.159054,3.628776322580645,54.60766963239397,1.414,0.31736,,,0.64343,0.42378,0.3973,45.867,23.00615800639154
BHP,176557932544.0,Basic Materials,20.33432,16.764315,,18.45719214791455,0.661,0.21992001,48.933,,0.82212996,0.37695,0.17593999,15.655,42.651422566772126
NEE,183061397504.0,Utilities,26.880735,20.057594,1.0418889534883722,,0.733,0.083739996,143.833,,0.62268,0.24445999,0.24934,18.932,26.665593642065378
BA,183019405312.0,Industrials,94.241936,40.82089,,88.1171977975641,1.163,0.0290084,1035.917,,0.04794,-0.03178,0.02498,-64.651,32.40425693580322
APH,176361930752.0,Technology,44.884735,27.996923,0.7765525086505191,51.53691942515974,1.214,0.36851,114.747,,0.37217999,0.2749,0.1849,25.924,105.12700658888039
GILD,176132538368.0,Healthcare,21.605783,16.238724,0.1510893916083916,21.937527014056187,0.349,0.40706003,116.243,,0.78716004,0.45231,0.27882,13.616,50.12184322809474
SHOP,170840850432.0,Technology,104.98399,70.87001,,136.5753770907666,2.84,0.15741,8.912,,0.48747003,0.1737,0.16650999,95.948,12.354449119190324
BX,180037910528.0,Financial Services,36.801033,17.872494,0.8659066588235294,,1.752,0.29228002,60.811,,1.0,0.52829,0.21243,,-17.103225772644592
UBER,166937772032.0,Technology,41.910995,20.70305,0.2644226813880126,24.50583906892469,1.203,0.72994006,45.755,,0.3415,0.082650006,0.33542,32.433,19.745702060096338
TJX,166729351168.0,Consumer Cyclical,32.56739,29.010063,2.647755284552846,48.76598744796081,0.752,0.58396,140.977,,0.30852,0.12489,0.086789995,22.141,21.537778666875298
ACN,163493429248.0,Technology,21.592138,17.70475,,14.587347687832466,1.249,0.25016,25.694,,0.31968,0.16974,0.107609995,12.989,-30.82935050915834
APP,160029409280.0,Communication Services,67.107796,33.93177,0.6997684671532847,57.80561620969214,2.502,0.0241886,238.274,,0.79688,0.76795,0.44879,41.323,28.00941710756375
BKNG,162109063168.0,Consumer Cyclical,32.572544,18.801294,2.4127810370370373,24.29647781040962,1.234,,,,0.86992997,0.44904998,0.19371,16.547,6.362877560933167
QCOM,162352889856.0,Technology,30.378757,12.292799,,23.6142148056207,1.212,0.2334,73.767,,0.55429,0.26235,0.12512,11.992,-10.377992319893824
TD,157476487168.0,Financial Services,11.156324,12.526053,,,0.89,0.16905001,,,0.0,0.3094,0.32459998,,67.70067850510047
SPGI,161134280704.0,Financial Services,38.46866,26.460983,1.5962099585062242,32.9685032253625,1.207,0.119940005,31.784,,0.69824,0.44316003,0.28091,23.141,1.972073370079852
HDB,166087983104.0,Financial Services,22.178082,23.772816,1.9285288695652174,,0.463,0.14015001,,,0.0,0.34794998,0.26187,,8.124530255635598
SCCO,155891122176.0,Basic Materials,39.65,33.782417,0.6564569536423841,45.92309517462211,1.065,0.42749,65.98,,0.60066,0.54535,0.32301998,20.123,119.82839660758047
TTE,155117551616.0,Energy,11.734198,11.171099,0.16573725988700563,11.682406892602817,0.233,0.1223,54.341,,0.35954,0.1249,0.07724,5.468,30.541180613637376
ADI,152223678464.0,Technology,69.86068,27.14763,1.056893797276853,38.90985417538656,1.032,0.06573,26.5,,0.61467,0.30501,0.20575,31.542,49.13721410495118
RIO,181681258496.0,Basic Materials,15.146421,12.276797,,41.55445171727498,0.584,0.17158002,38.149,,0.27719,0.25051,0.19118,9.111,59.969798026717
DHR,154733330432.0,Healthcare,43.690617,23.9652,3.4952493600000003,35.83760679093667,0.929,0.07053,35.055,,0.59113,0.2217,0.1471,23.615,-1.1111330478493664
UBS,148579106816.0,Financial Services,21.728111,14.779267,0.28328697522816165,,0.927,0.08292,,,0.0,0.21517,0.15226,,37.45244635779235
UL,149156872192.0,Consumer Defensive,22.33987,18.48994,,27.255763584456783,0.223,0.287,160.679,,0.44134998,0.18847,0.092939995,15.032,9.444315858049324
PFE,150330114048.0,Healthcare,15.195402,8.897863,,10.51057390152904,0.433,0.105979994,66.531,,0.74808,0.35277,0.15654999,8.078,6.935101502210195
LOW,149807710208.0,Consumer Cyclical,22.071074,20.560776,,31.457333940187905,0.957,,,,0.3359,0.1192,0.08045,15.609,4.7693467526193745
PDD,143455272960.0,Consumer Cyclical,10.364103,8.092783,0.6281274545454546,1.6403834980609577,0.006,0.30533,2.727,,0.56649,0.23113,0.24435,1.637,-9.704229565481082
BBVA,144493363200.0,Financial Services,12.16268,12.509842,,,1.01,0.18634,,,0.0,0.53106,0.32908002,,133.1350155214584
LMT,146757107712.0,Industrials,29.498604,19.947336,0.18322114285714286,27.62814235799086,0.245,0.76865,338.804,,0.1024,0.090100005,0.06685,19.864,41.0336518911782
HON,153318834176.0,Industrials,30.015833,19.844868,,41.41476818472471,0.942,0.28195998,223.964,,0.36933997,0.15413,0.13725,20.774,10.257968621023261
SYK,141328482304.0,Healthcare,44.047672,22.090992,0.7879726654740608,25.23384927664546,0.896,0.15079,66.276,,0.65042,0.27263,0.12923999,21.884,-4.67997386711586
BUD,139350638592.0,Consumer Defensive,23.813953,17.174704,,,0.679,,82.96,,0.55904996,0.27787,0.104049996,11.596,48.27878252905666
DE,143127314432.0,Industrials,28.648941,23.971561,,52.29111112903747,1.01,0.20427999,248.418,,0.26957,0.12385,0.11017,23.282,12.309753754032894
UNP,139452137472.0,Industrials,19.494196,17.375135,2.866793529411764,40.46048642740313,0.997,0.40377,177.733,,0.55834,0.39458,0.29123,13.878,-2.8572790428264883
BSX,138706845696.0,Healthcare,49.226315,26.939217,0.8204385833333333,45.25323998592267,0.671,0.12488,50.973,,0.68329,0.20731,0.1443,29.513,-8.626417113814078
INTU,138899324928.0,Technology,34.242966,18.864464,,27.4387228035406,1.254,0.21987,,,0.80728996,0.15697,0.21191,,-16.492526135463592
COF,139181162496.0,Financial Services,65.35224,8.750115,2.9437945945945945,,1.131,0.02394,,,0.0,0.22935,0.074829996,,8.842067828352995
SMFG,134739918848.0,Financial Services,14.376712,51.19512,0.23921317803660566,,0.161,0.048,,,0.0,0.49308,0.20971,,43.33702073969072
SONY,132760010752.0,Technology,17.0,18.571428,2.1794871794871797,,0.801,0.15387,19.995,,0.29204,0.14869,0.088999994,0.285,0.6898248985173439
ETN,136807809024.0,Industrials,35.46115,26.000046,14.775479166666669,58.94689100138177,1.19,0.20653,59.661,,0.38265,0.19791001,0.14741,24.074,8.738526337339248
BTI,131669549056.0,Consumer Defensive,31.604168,12.45119,19.752605,14.20268629017515,0.041,0.06271,74.878,,0.82861,0.42042,0.12064,13.359,62.81721048427964
WELL,129276755968.0,Real Estate,128.13605,86.40366,,,0.857,0.0275,46.211,,0.39834,0.19906001,0.09693,37.631,40.4340673711145
MDT,132058144768.0,Healthcare,27.382978,16.81751,3.380614567901235,33.44215371557693,0.729,0.09822,59.563,,0.65576,0.20299,0.13706,15.98,16.089278262559347
COP,130177261568.0,Energy,14.516714,19.660215,,21.140568547229904,0.328,0.15421,36.169,,0.47415,0.19543,0.14445,5.744,9.112264364476342
PANW,121044426752.0,Technology,111.30189,40.798214,,39.890069221237965,0.754,0.15324001,4.951,,0.73467004,0.12005,0.11687,86.486,-4.03969105461136
PLD,121272877056.0,Real Estate,37.843475,39.597713,6.006900793650794,,1.418,0.06127,60.666,,0.75691,0.4133,0.36205003,25.446,13.384406083129097
NOW,123462279168.0,Technology,70.06587,23.37708,20.60760882352941,24.71763404155021,0.979,0.15488,18.536,,0.77533996,0.16508,0.13165,43.284,-42.55091275094376
VRTX,120477966336.0,Healthcare,33.44484,23.310879,7.1159234042553186,40.92000323086947,0.314,0.22307,10.594,,0.52716,0.40268,0.31349,24.358,1.7804556087816614
CB,123418566656.0,Financial Services,12.786452,11.710702,0.5657722123893805,9.688946484218325,0.513,0.1364,30.958,,0.29035,0.25623,0.16442,11.462,14.603535609738461
ADBE,122754449408.0,Technology,17.455359,11.115815,1.0148464534883723,13.670320015346554,1.526,0.55426,57.266,,0.89268,0.36503,0.29997,13.032,-32.96376915833436
PGR,121929596928.0,Financial Services,10.833333,12.843272,0.4298941666666667,,0.341,0.40448,22.745,,0.18546,0.16497,0.12903,8.023,-10.134028080347369
NEM,123410817024.0,Basic Materials,19.710527,13.372532,0.18233604995374653,13.129865591578627,0.422,0.22875999,16.914,,0.59299,0.4685,0.33423,9.999,167.45046965211952
SNY,114255020032.0,Healthcare,19.438017,8.931589,,7.127269460889748,0.395,0.06655,28.349,,0.72336996,0.12274,0.16724001,5.525,-9.597962532055371
PH,118118481920.0,Industrials,34.129833,27.68149,,47.756956253209935,1.253,0.25781,68.925,,0.37422,0.21144,0.17287001,23.806,33.64891747602605
BMY,112068206592.0,Healthcare,18.289036,9.158454,0.22606966625463532,7.614169689683604,0.295,0.33777002,274.414,,0.73146003,0.31566,0.12572,7.632,-1.8982980056385101
ARM,111786811392.0,Technology,138.63158,46.2006,1.1552631666666668,128.97237630952637,4.363,0.12371001,5.792,,0.97393,0.14361,0.18812001,103.592,-33.96427578517729
CRWD,111277506560.0,Technology,-344.84765624999994,91.31881,,78.54918206124822,1.029,-0.088149995,20.154,,0.74277,-0.05589,-0.06882,-1144.025,10.886274242833348
MELI,108886908928.0,Consumer Cyclical,54.059654,36.065895,8.862238360655738,,1.421,0.40646,159.296,,0.50356996,0.097720005,0.0793,29.684,11.736616331927308
HCA,114252005376.0,Healthcare,17.036636,14.710304,0.3828457528089888,18.349463634915516,1.368,,,,0.415,0.16287,0.08974,10.538,49.111015615731304
MFG,106786734080.0,Financial Services,16.28302,6.2086334,0.3471859275053305,,0.135,0.0928,,,0.0,0.41973,0.2549,,60.39023919903526
CMCSA,117249646592.0,Communication Services,5.5194807,7.4623494,,17.222481298642677,0.807,0.2141,101.603,,0.71747,0.10795,0.16166,5.371,-1.8098757902704654
SBUX,104758632448.0,Consumer Cyclical,77.92373,31.14679,,,0.964,,,,0.22167999,0.09262,0.036310002,23.91,-12.341017923436882
IBN,104755085312.0,Financial Services,18.30625,16.455612,,,0.203,0.16798,,,0.0,0.33972,0.27513,,2.9718338116567766
ENB,106617724928.0,Energy,26.258064,21.523392,,82.28263066446299,0.825,0.091230005,150.841,,0.41641,0.15998,0.09380999,12.866,18.07892966816913
CME,103920656384.0,Financial Services,28.09135,24.662476,,36.63822788341136,0.291,0.13346,13.372,,1.0,0.63386,0.58946997,23.461,24.542092554035655
SPOT,103019069440.0,Communication Services,62.465668,34.159832,0.49379974703557317,130.5691640117237,1.658,0.22639,28.873,,0.31851998,0.13623999,0.08315,48.026,-8.786799537977597
GSK,104285962240.0,Healthcare,13.759999,10.709304,,27.758485543463028,0.246,0.4152,112.684,,0.72433996,0.32608002,0.1708,23.3,52.585076372457195
MO,104060854272.0,Consumer Defensive,15.046118,10.679131,,,0.501,,,,0.72306997,0.57511,0.34495,10.013,27.19307293762867
CEG,101687574528.0,Utilities,32.90504,24.297174,,33.24209791660861,1.145,0.19839,61.51,,0.20131999,0.16332,0.11026,15.648,-5.909554392950167
KKR,105795846144.0,Financial Services,48.21097,16.93255,1.187462315270936,,1.996,0.07672,74.351,,0.57977,0.30958,0.10564,,-31.220870832916937
BN,102362333184.0,Financial Services,130.14285,7.7597957,0.18095501946607342,29.249235626772375,2.017,0.00994,161.253,,0.31553,0.24716999,0.012949999,15.062,12.314630656232062
MCK,103389552640.0,Healthcare,25.710176,18.980604,0.06819675331564987,16.791762310491094,0.409,,,,0.03442,0.013739999,0.01042,16.86,40.34928694015443
ICE,99475685376.0,Financial Services,31.827839,23.156557,1.2938145934959349,27.29349912973947,1.035,0.114930004,67.954,,1.0,0.49067003,0.32431,19.405,9.959561677440387
ADP,99826040832.0,Technology,23.687141,20.696167,2.059751391304348,28.741119871166447,0.864,0.73843,70.044,,0.48351002,0.26283002,0.19964,16.391,-16.738503876625778
SO,98339676160.0,Utilities,22.16129,19.58647,2.0519712962962964,,0.447,0.11429,192.679,,0.49023,0.36558998,0.15422,12.453,9.944818523111621
BMO,97860927488.0,Financial Services,16.80864,11.842948,15.28058181818182,,1.223,0.10123,,,0.0,0.38668,0.26668,,40.606815093374514
NOC,98246656000.0,Industrials,23.920525,22.70996,1.57371875,33.87961857463768,0.049,0.26167,107.257,,0.19815001,0.16530001,0.09968001,16.382,44.53604656660255
PBR,98856583168.0,Energy,7.2018776,6.0472984,14.4037552,0.7030441706135526,-0.032,0.19022,88.498,,0.48152,0.36224,0.15774,2.69,15.91485727261217
PBR-A,96454131712.0,Energy,6.7417836,7.588087,13.4835672,0.4816439856798141,-0.032,0.19022,88.498,,0.48152,0.36224,0.15774,2.624,17.641862437579505
BP,97139056640.0,Energy,61.096775,13.452947,0.12219355,8.111820762134737,0.028,0.03554,96.358,,0.26443002,0.09968001,0.00816,22.578,29.278853161572815
AEM,95639871488.0,Basic Materials,31.539736,16.03985,0.3675959906759907,27.241920241986513,0.627,0.15667,1.427,,0.70238,0.53104997,0.32625,13.579,107.58656702309439
GD,94931140608.0,Industrials,22.724272,18.986294,45.448544,25.85798911976823,0.414,0.17658001,31.274,,0.10192,0.10098,0.08011,15.998,39.25782474505397
CVS,94598103040.0,Healthcare,196.10526,10.390943,,13.559293601302546,0.484,0.0057800002,111.821,,0.13352,0.022650002,0.0011999999,11.205,36.973917911447195
MCO,92470140928.0,Financial Services,41.510468,31.291557,1.8126841921397379,44.48115259983148,1.453,0.54914004,181.347,,0.7375,0.46886003,0.29916,27.194,4.014764865963127
TT,93585506304.0,Industrials,32.0564,25.070202,,44.083924311217665,1.216,0.36956,53.658,,0.36196,0.16264,0.13688,22.424,16.78183318347468
DUK,94369193984.0,Utilities,19.050236,18.117186,1.5000185826771655,,0.49,0.09905,170.344,,0.52401,0.27125,0.15972,11.627,12.276997209096653
ITUB,94717845504.0,Financial Services,11.6081085,10.288657,1.2756163186813188,,0.071,0.21055001,,,0.0,0.38505,0.32345,,90.44186272693982
BNS,93105979392.0,Financial Services,18.313726,11.241269,0.5173368926553672,,1.274,0.08986,,,0.0,0.39183998,0.24617,,50.506955973445166
NKE,91502493696.0,Consumer Cyclical,36.1462,26.723219,,28.58248643053552,1.284,0.17950001,80.099,,0.41132998,0.08095,0.05426,24.8,-17.73472140593325
MRSH,92196110336.0,Financial Services,22.323843,16.666769,3.9164636842105263,20.670266504792057,0.752,0.29352,140.052,,0.42986,0.19257,0.15418,15.018,-11.723597072250369
HOOD,89451315200.0,Financial Services,42.152546,38.15251,0.16243755684007707,,2.447,0.27816,188.794,,0.92245,0.51805,0.52188,,91.49181624453011
BCS,92275122176.0,Financial Services,11.941964,9.146894,,,0.913,0.09369001,,,0.0,0.3443,0.26568002,,86.97417735458284
SNPS,88984969216.0,Technology,59.553776,27.54363,,40.98916772678415,1.119,0.0716,50.459,,0.81404996,0.053839996,0.18886,75.531,-11.487589006702393
WM,89533169664.0,Industrials,33.31934,23.497694,1.4178442553191488,51.515059501864215,0.594,0.29696,229.276,,0.40473998,0.19072,0.10744,14.824,2.4006695508141718
UPS,90115522560.0,Industrials,16.142857,13.329385,3.4346504255319146,16.581663060293604,1.097,0.33772,175.884,,0.22496,0.10711,0.06285,9.583,-0.620804016492027
DASH,88190918656.0,Consumer Cyclical,105.47422,33.644646,2.297913289760349,,1.702,0.100430004,34.255,,0.51429003,0.08009,0.0683,85.424,8.362017696251755
STX,88824258560.0,Technology,50.51921,21.252838,0.7462217134416543,81.08101789198305,1.619,,980.174,,0.38775003,0.29947,0.19586,32.374,331.30060861160604
