ticker,marketCap,sector,trailingPE,forwardPE,pegRatio,priceToFreeCashFlow,beta,returnOnEquity,debtToEquity,returnOnInvestedCapital,grossMargins,operatingMargins,profitMargins,enterpriseToEbitda,priceMomentum12M
JNJ,553298821120.0,Healthcare,26.664734,18.08356,,44.22366085772604,0.329,0.26416,67.73,,0.68035007,0.27408,0.21834,17.079,52.9548516911247
CAT,414156881920.0,Industrials,44.24006,31.811728,,70.93245854550523,1.519,0.43526,206.67,,0.28795,0.16025,0.13144,29.484,186.5789939977545
ABBV,373774876672.0,Healthcare,103.08293,13.090334,,,0.364,,,,0.72026,0.31555998,0.05786,14.56,12.860459792689483
CSCO,361415213056.0,Technology,32.91367,20.280514,1.0549253205128206,35.679471606129084,0.819,0.23754999,66.509,,0.64814,0.24868,0.18756,23.165,61.056603064122015
BAC,381164879872.0,Financial Services,13.298508,10.60304,0.5707514163090128,,1.237,0.10644,,,0.0,0.35956,0.28956,,36.07775750765827
CVX,385053949952.0,Energy,29.156862,16.476974,,29.169097954461705,0.587,0.07231,24.323,,0.41896,0.09462,0.06661,11.477,48.252858153930276
PG,342513614848.0,Consumer Defensive,21.504385,20.71095,3.707652586206896,26.898094933365126,0.403,0.31112,67.651,,0.50984,0.23047,0.19162,14.704,-5.4123697906445445
PLTR,333468532736.0,Technology,220.80952,74.58141,0.34096590487955525,253.29540928918163,1.674,0.25983,3.063,,0.82366997,0.40901002,0.36310002,226.266,19.716010028780296
KO,338904285184.0,Consumer Defensive,24.767296,22.664684,1.3608404395604397,107.06185129614208,0.361,0.43372002,122.824,,0.61744,0.3495,0.278,22.197,13.68095074486173
UNH,336474832896.0,Healthcare,28.003025,17.851301,40.00432142857142,19.02331045697536,0.408,0.121759996,73.982,,0.18801,0.080469996,0.02678,17.949,-4.92988757660301
HSBC,318281809920.0,Financial Services,15.31,9.82023,0.006384753325826765,,0.555,0.11625,,,0.0,0.55234003,0.35248002,,75.38216192780231
LRCX,322472214528.0,Technology,48.7448,32.69779,1.1947254901960784,74.09166715517,1.79,0.66762,35.282,,0.49979,0.35042998,0.30938998,40.961,262.1209133768808
AMAT,313071140864.0,Technology,40.502052,28.035816,0.5385911170212766,72.10713968757841,1.637,0.38863,33.108,,0.48724,0.29892,0.27784002,35.071,167.1985907769227
HD,327493877760.0,Consumer Cyclical,23.089888,20.167004,,37.980215766012655,1.085,0.0145541,514.392,,0.33316,0.100760005,0.08596,15.673,-5.913726262776042
BABA,325424644096.0,Consumer Cyclical,23.300354,17.75982,,,0.489,0.082329996,25.908,,0.40755,0.07078,0.08912,17.766,11.266087945894853
MS,302630273024.0,Financial Services,17.263586,15.057404,0.5411782445141066,,1.182,,455.747,,0.87388,0.40616,0.24753,,67.17212757995429
GEV,291147350016.0,Industrials,31.652351,44.189,0.017424911092760804,31.25365899044309,1.196,0.75708,24.925,,0.20282,0.05461,0.23809999,83.828,184.03519484828243
AZN,290476621824.0,Healthcare,28.260935,24.055874,5.332251886792453,44.42302839322566,0.275,0.23482999,71.815,,0.81504995,0.28166,0.17188999,15.837,35.186482893342166
GS,274131451904.0,Financial Services,16.863272,14.13455,0.6939618106995884,,1.311,0.14591,608.943,,0.82271004,0.38351002,0.29363,,70.25216116073925
GE,302927446016.0,Industrials,35.971462,33.373123,,53.36887406598126,1.428,0.45428002,116.527,,0.31149,0.20207001,0.17863001,28.402,43.148471755210814
NVS,282111410176.0,Healthcare,21.18195,15.071003,,23.46089483343757,0.522,0.34929,120.734,,0.75554,0.30479,0.23921,14.075,36.84548171824695
PM,257271316480.0,Consumer Defensive,23.249296,18.066048,,30.001610578041323,0.451,,,,0.67280996,0.36044,0.26742,16.444,0.5110321680011021
MRK,269661421568.0,Healthcare,14.997252,11.234602,,,0.275,,95.959,,0.766,-0.17794001,0.13586001,15.137,35.89493850160079
TM,228082368512.0,Consumer Cyclical,10.809203,12.206591,,,0.357,0.10032,105.339,,0.17597,0.08851,0.073249996,4.684,1.0704156518760666
RY,250251247616.0,Financial Services,16.914473,14.141628,1.2256864492753623,,0.919,0.15395,,,0.0,0.46194,0.33137,,52.26137364783392
WFC,251980693504.0,Financial Services,12.709429,10.43944,0.8416840397350993,,1.056,0.12028,,,0.0,0.29447,0.26742,,16.996266405913918
TXN,255808864256.0,Technology,48.047863,30.755898,1.5350754952076677,239.46537376618392,0.994,0.32347,83.741,,0.57322,0.37824002,0.29108,30.555,81.66502413113037
SHEL,252850978816.0,Energy,15.111667,9.550343,0.04016923710792132,11.12172277265645,-0.208,0.101940006,43.172,,0.25402,0.08442,0.06683,11.745,45.54032467389726
RTX,237110558720.0,Industrials,33.03377,23.335522,1.0164236923076921,32.78007065346171,0.428,0.11571,57.229,,0.20212999,0.13182001,0.080290005,17.754,40.52443301200086
LIN,232225341440.0,Basic Materials,34.254272,25.680944,,48.516733036714434,0.79,0.17817,70.63,,0.48835,0.28172,0.20297001,19.241,13.35778437926134
KLAC,229982568448.0,Technology,49.500847,36.270744,1.2102896577017115,71.18521865696928,1.435,0.010072600000000001,111.778,,0.61574,0.41313,0.35764,41.616,160.77111053440296
ARM,223359549440.0,Technology,276.73685,98.092445,,270.8208968765634,3.338,0.112679996,5.912,,0.97495,0.15378,0.17148,203.247,82.25303051909832
ANET,217471156224.0,Technology,62.80364,40.11763,3.2881486910994764,64.18936032423598,1.475,0.314,0.732,,0.64056,0.41519,0.38991,52.527,96.61886065619049
C,223877857280.0,Financial Services,15.8195305,10.318197,0.28198806595365417,,1.085,0.07649,,,0.0,0.34078,0.20356001,,92.7017025018168
AXP,220425551872.0,Financial Services,20.165417,16.071354,1.1457623295454549,,1.133,0.34419,177.847,,0.62759,0.215,0.16305,,21.559621870736436
TMUS,211571015680.0,Communication Services,20.797873,14.014899,,19.60488608317447,0.422,0.18024999,218.569,,0.63293,0.21548,0.116459996,9.911,-19.497877096404213
IBM,217094701056.0,Technology,20.458813,17.190975,1.4407614788732395,16.596502543560558,0.685,0.35772,211.169,,0.58358,0.13809,0.15606,16.567,-1.2259831265653776
PEP,216646467584.0,Consumer Defensive,24.880692,17.315615,0.8949889208633092,24.767083527254535,0.41,0.43879002,244.837,,0.54383,0.16961999,0.09149,13.836,23.42839542145183
NEE,204113215488.0,Utilities,24.842638,22.297905,0.1552664875,,0.733,0.10325,156.686,,0.61401004,0.30175,0.29369,22.454,52.59796321589651
MCD,208691888128.0,Consumer Cyclical,24.568201,20.44651,2.996122073170731,33.14608375338927,0.532,,,,0.57407004,0.45071,0.3185,17.995,-4.227186184697096
MUFG,202612375552.0,Financial Services,16.933964,17.427185,1.946432643678161,,0.295,0.06113,,,0.0,0.34842,0.22768,,45.10913634651761
SAP,199817248768.0,Technology,23.186047,17.281584,2.493123333333333,24.299564641152134,0.762,0.16350001,17.331,,0.73719,0.30025998,0.19584,16.842,-40.80834392804809
VZ,200573272064.0,Communication Services,11.714634,9.13156,2.724333488372093,9.374883335862055,0.27,0.17198,187.219,,0.58909,0.23931,0.12462,7.699,18.398559519724557
ADI,196385013760.0,Technology,73.53931,30.59863,0.6301568980291345,47.44136858989084,1.053,0.07862,25.753,,0.62842,0.33067,0.23024,36.826,110.79654761581112
BHP,201449373696.0,Basic Materials,19.67742,15.153224,0.7155425454545454,24.75682371384586,0.798,0.24712999,52.639,,0.83085,0.40728,0.18972999,16.102,69.48567081833342
TTE,206416543744.0,Energy,13.755193,9.137826,0.24089654991243437,20.53461772724619,0.064,0.12512,51.304,,0.38448003,0.20353001,0.08201,6.408,67.47873566541203
QCOM,189277323264.0,Technology,19.309677,16.83333,,18.15892863493419,1.279,0.2148,64.218,,0.55101,0.27473,0.11958,12.311,35.92757708424816
AMGN,186866106368.0,Healthcare,24.332397,14.821273,0.21705974130240857,24.909252744400494,0.465,0.010610299,640.275,,0.70783997,0.30549,0.20982,14.019,25.841416514512016
NVO,187212021760.0,Healthcare,11.6952915,12.312315,,376.3341118761051,0.272,0.60696,67.488,,0.82405996,0.44528,0.33143002,1.902,-32.528028248720865
DIS,183795187712.0,Communication Services,15.279823,14.145072,,57.89736304397642,1.441,0.12024,40.909,,0.37284002,0.15361,0.128,11.928,15.513034452032315
T,181560082432.0,Communication Services,8.595394,10.226806,,20.517582163710383,0.539,0.18370001,125.175,,0.59414,0.22723,0.16938,7.82,-1.3371222779413827
APH,181058256896.0,Technology,42.318966,28.352068,1.7559736929460583,51.55876325353438,,0.36825,133.051,,0.37646,0.25573,0.17239,24.106,88.62083554171379
TD,180581744640.0,Financial Services,11.92691,14.216313,0.23249337231968809,,0.839,0.17815,,,0.0,0.35887,0.33021998,,73.72196937467396
SAN,175540125696.0,Financial Services,11.721154,9.769663,0.16416182072829133,,0.962,0.12886,,,0.0,0.43257,0.34098998,,74.89240124732942
TMO,177991778304.0,Healthcare,26.316483,17.530342,2.328892300884956,32.297544089362574,0.972,0.13523,82.905,,0.40872002,0.17892,0.15151,19.32,14.487700307101136
BLK,165556895744.0,Financial Services,26.807547,17.56731,0.5840424183006536,,1.493,,24.367,,0.46890998,0.35638002,0.24396999,16.792,18.71118857715257
BA,180544880640.0,Industrials,90.88492,52.289116,,70.68410844665782,1.128,0.0169947,828.696,,0.048249997,0.01715,0.024600001,-64.433,25.228279711483825
TJX,174065713152.0,Consumer Cyclical,32.18686,27.649746,1.1536508960573477,44.57671377556526,0.727,0.59129,132.375,,0.30963,0.13267,0.091000006,21.454,24.31402021658089
RIO,163396812800.0,Basic Materials,16.526316,11.193599,,46.741562254009864,0.638,0.16399999,35.432,,0.28124002,0.25318,0.17291,8.993,80.69046976506739
ISRG,162068463616.0,Healthcare,55.535194,38.815903,2.9539996808510636,71.89981027444834,1.679,0.17232999,,,0.66292,0.30868,0.28152,40.579,-11.51823224397729
GILD,162399092736.0,Healthcare,19.297934,13.602924,0.8246980341880342,21.53655685809093,0.404,0.40655,112.923,,0.78839993,0.37375,0.28903,12.23,30.090978403687217
SNDK,161845952512.0,Technology,37.449112,8.628141,0.06059726860841424,129.32156425843382,,-0.09372,7.96,,0.34807998,0.35504,-0.11659,113.041,3264.5596651306823
ETN,168001536000.0,Industrials,41.476055,27.959635,2.194500264550265,64.66571354741673,1.164,0.21525998,54.877,,0.37772998,0.19972,0.1489,28.192,45.31227397484741
UNP,159993839616.0,Industrials,22.179426,19.68962,3.577326774193548,39.65765208467567,0.968,0.40686,162.246,,0.56526,0.40357,0.29202,15.133,28.847012714608034
SHOP,157588570112.0,Technology,128.8617,52.76846,,115.16542245749795,2.822,0.09836,1.395,,0.4807,0.20289,0.106520005,78.957,24.86341339308289
DE,159328190464.0,Industrials,33.2134,25.628849,,37.933022602188316,0.992,0.19566,376.022,,0.26248,0.17479,0.10302,23.169,24.494979232974234
BX,153491668992.0,Financial Services,32.117645,16.627914,8.235293589743591,,1.735,0.29533002,66.125,,1.0,0.38032,0.21213,,-3.33124006004496
SCHW,160572555264.0,Financial Services,18.218687,13.114247,0.47198670984455954,,0.901,0.1909,67.073,,0.9746,0.49181998,0.37986,,13.811219552037347
ABT,158139219968.0,Healthcare,25.431374,14.970114,,24.938668337088423,0.782,0.123339996,64.773,,0.56503,0.13472,0.13904999,15.806,-29.214025965188362
WELL,153423446016.0,Real Estate,105.50485,65.136795,0.668175110829639,59.00419009523688,0.821,0.03665,44.486,,0.39870998,0.18039,0.119619995,56.827,46.976896501233156
UBER,153556041728.0,Technology,15.773785,17.374031,,23.946503960240427,1.206,0.39925998,43.806,,0.38497,0.12349,0.19326,25.232,-7.763628924507193
COP,153237012480.0,Energy,21.318644,14.784723,,20.46742019019028,0.192,0.12357,37.828,,0.4618,0.16299999,0.13252,7.209,43.50599964171889
APP,150090072064.0,Communication Services,44.457172,21.943645,0.5248780637544274,50.61039575613725,2.502,0.021294499999999997,171.801,,0.87864,0.76917,0.60827,35.491,59.70160492177175
BUD,146407571456.0,Consumer Defensive,22.286137,15.642437,0.3520716745655608,12.315582940875073,0.788,0.09094,75.033,,0.55932,0.24949,0.11526,11.287,18.210776990315235
PFE,151879122944.0,Healthcare,19.632353,9.486722,,11.30883843606298,0.388,0.08886,77.957,,0.75807,0.23945,0.124180004,8.017,19.6743105481632
PANW,145428529152.0,Technology,100.17878,45.172066,1.6558476033057852,50.86291408478296,0.766,0.16259001,4.887,,0.73502,0.15496999,0.12956999,92.579,-3.7311451726253386
STX,151049617408.0,Technology,64.095146,25.639961,0.5918296029547553,93.81963861545341,1.634,0.17879699999999998,352.785,,0.41571,0.35668,0.21599,43.714,658.0516074074563
WDC,148562083840.0,Technology,41.147724,29.283678,0.21702386075949365,37.780093973600955,1.829,0.41126,65.436,,0.42723998,0.31919,0.35644,44.179,892.9365452110849
CRM,144411033600.0,Technology,22.632051,11.82128,1.2643603910614527,8.823304905062663,1.288,0.123959996,29.947,,0.77676004,0.19239001,0.17958,13.634,-33.96672865655383
MRVL,144416768000.0,Technology,53.79479,30.444807,0.5060657572906867,100.09567144569768,1.822,0.19253999,33.479,,0.51023996,0.18655,0.32584,55.73,171.69231933605607
PDD,142168834048.0,Consumer Cyclical,10.350259,7.0988674,,1.6602877687614375,0.058,0.26928,1.301,,0.5628,0.21142,0.22657,1.619,-5.746910588421638
SCCO,141827178496.0,Basic Materials,28.807047,25.662872,0.4312432185628743,32.770990115698524,1.166,0.46343,61.666,,0.62705004,0.58341,0.34131,16.257,103.37326147109609
UBS,136240816128.0,Financial Services,18.601696,10.916325,0.22039924170616115,,0.787,0.1016,,,0.0,0.31471002,0.17764,,49.41105880726235
DELL,135856930816.0,Technology,24.100346,14.177876,0.42059940663176265,10.299395453994133,0.954,,,,0.20125,0.09623,0.05228,13.586,130.69834202932537
GLW,141091373056.0,Technology,78.58374,40.791492,0.565757667386609,189.60708606384236,1.053,0.1674,72.662,,0.36468,0.16747,0.1109,39.576,272.2993352151279
PLD,132395401216.0,Real Estate,39.89326,41.79665,0.6497273615635178,,1.412,0.06844,59.828,,0.756,0.38491002,0.39646,26.867,42.562964415253425
PBR,141969391616.0,Energy,7.246711,5.7922926,,0.9644015178660149,-0.071,0.28176,91.963,,0.47632998,0.26850998,0.22134,2.975,104.8822481789529
SMFG,135093682176.0,Financial Services,15.056738,51.780487,1.0678537588652484,,0.349,0.04933,,,0.0,0.39305001,0.20729999,,52.404878211753214
HON,135810875392.0,Industrials,34.183414,18.676239,,46.24332755916523,0.915,0.24264,257.387,,0.36925,0.21,0.1089,19.03,10.220889984079328
PBR-A,136108695552.0,Energy,6.5394735,8.081301,,0.6369043540792168,-0.071,0.28176,91.963,,0.47632998,0.26850998,0.22134,2.842,93.57670611618971
BKNG,130458542080.0,Consumer Cyclical,22.211082,13.696568,0.09254617500000001,18.439042265977992,1.198,,,,0.86987,0.25035998,0.22227,12.874,-16.861376716117938
LOW,133737422848.0,Consumer Cyclical,20.168074,17.500504,,26.815191444535472,0.965,,,,0.33476,0.08555,0.07712,14.309,9.520913251097518
SPGI,127644082176.0,Financial Services,27.241314,19.449219,0.8381942769230769,24.088902435076935,1.204,0.13939999,38.392,,0.7047,0.44282,0.30361998,18.388,-12.884638245055003
UL,128805601280.0,Consumer Defensive,19.401316,15.551229,,20.532924972876803,0.462,0.30955,160.789,,0.46945998,0.20052,0.18749,14.183,-14.043234638947478
VRT,126175895552.0,Industrials,82.74307,38.1405,0.6097499631540163,64.21982850255338,2.048,0.45097,76.913,,0.37151,0.16364999,0.14372,53.269,255.37121084751183
BTI,127246303232.0,Consumer Defensive,12.457627,11.158046,,42.503982755385806,0.124,0.15824,72.842,,0.82651,0.34576,0.30316,13.543,43.872384798988364
CB,126830247936.0,Financial Services,11.558854,11.178777,0.1468723506988564,10.047851139767003,0.503,0.15433,31.458,,0.30998,0.20641,0.18527001,10.394,16.15965760708722
HDB,130396037120.0,Financial Services,17.894367,17.24957,2.3859155999999997,,0.487,0.13818,,,0.0,0.40539002,0.26834,,-28.81425100196947
DHR,126655553536.0,Healthcare,34.74757,19.681316,3.5456704081632653,27.723661484414976,0.986,0.0708,37.17,,0.58992,0.22937,0.14887999,17.725,-8.401623105565214
BBVA,123456249856.0,Financial Services,10.384976,9.868393,1.9231437037037036,,0.923,0.18268,,,0.0,0.509,0.33212003,,68.69573406260142
BMY,123708751872.0,Healthcare,16.971989,9.900845,0.012191644996767476,11.098065830128883,0.273,0.40442002,254.982,,0.72623,0.28163,0.14637,8.367,28.235351069726946
COF,121321676800.0,Financial Services,58.861538,7.9640307,,,1.144,0.03259,,,0.0,0.28586,0.08876,,7.592872922093541
SYK,120689827840.0,Healthcare,37.47087,18.820417,0.6703196779964221,28.941536770999416,0.926,0.15079,72.971,,0.65042,0.27235,0.12923999,19.119,-14.925531971863471
MO,121463398400.0,Consumer Defensive,15.167015,12.474802,0.14322016052880077,,,,,,0.87882006,0.54514,0.39654,8.979,31.109329614357527
SBUX,120044601344.0,Consumer Cyclical,80.40459,34.917835,2.466398466257669,,0.944,,,,0.21897,0.084180005,0.03888,26.46,31.979353355538585
ENB,120945098752.0,Energy,23.483051,23.492302,0.0796305561207189,,0.805,0.115550004,161.396,,0.41657,0.17721,0.1149,13.53,24.454424542158627
BP,122003374080.0,Energy,38.20968,11.233344,0.08052619599578503,12.135865244492253,-0.195,0.05842,96.384,,0.2891,0.15461001,0.01663,23.051,79.9509615416657
CRWD,113048485888.0,Technology,-665.2985074626865,72.2253,,70.45208838220786,1.072,-0.04137,18.336,,0.74808997,0.0100300005,-0.033770002,-2329.047,3.211539075755776
NEM,118594437120.0,Basic Materials,14.40856,9.800202,0.18331501272264628,12.095456551198586,0.475,0.25832,15.762,,0.67356,0.61379004,0.3387,7.07,118.55509552899663
LMT,119425032192.0,Industrials,25.059021,16.136177,,29.952668219677427,0.24,0.6764,276.365,,0.09906,0.110039994,0.06382,17.289,11.387633054604617
CEG,113398226944.0,Utilities,42.354534,22.928621,,90.14167912241653,1.188,0.16364,63.94,,0.1838,0.095979996,0.09082,21.217,30.742695490680404
PGR,117628035072.0,Financial Services,10.2328415,12.4740095,1.0441675,,0.327,0.37903,26.174,,0.18562001,0.16393,0.12927,8.176,-22.802958925543116
SNY,111598706688.0,Healthcare,20.077587,9.049827,,,0.319,0.06426,27.372,,0.72357005,0.20002002,0.15954,5.528,-10.084873324906862
PH,114783830016.0,Industrials,33.557934,26.726974,,41.55850320457851,1.25,0.24841999,65.554,,0.37375998,0.20653,0.16582,22.693,50.43435103105007
SONY,118685040640.0,Technology,15.573644,16.882353,,,0.751,0.14917,19.449,,0.29479,0.13736,-0.0161,0.023,-20.53006544967063
PWR,109206781952.0,Industrials,99.96841,46.458023,38.44938846153846,133.2290358464775,1.106,0.12739,71.102,,0.15010999,0.05228,0.03611,40.089,126.28246557095562
ACN,109984415744.0,Technology,14.636364,11.988642,3.659091,9.019587525457155,1.236,0.24763,25.469,,0.32026002,0.13819,0.10606,8.655,-39.73084493970068
VRTX,108708257792.0,Healthcare,27.933332,19.638323,0.8490374468085107,42.247768153731954,0.367,0.22541,10.908,,0.53665,0.39602003,0.32939997,21.372,-14.328666850516836
INTU,108109479936.0,Technology,25.276512,14.669966,0.5211651958762886,20.26637909719518,1.213,0.23457001,36.148,,0.80896,0.18383,0.2157,18.234,-37.15221569802418
TT,108911468544.0,Industrials,37.598473,29.148554,,40.989427950800106,1.212,0.36630002,53.597,,0.35924998,0.15869,0.13415,26.773,26.3145173465418
BMO,107218329600.0,Financial Services,17.323463,12.892537,0.8749223737373737,,1.149,0.10471,,,0.0,0.39866,0.27076,,60.87437451128965
EQIX,106793287680.0,Real Estate,74.62646,49.494507,,37.692858961469256,0.998,0.09722,160.291,,0.51317,0.21540001,0.14579001,31.441,28.53573309965509
SO,109010296832.0,Utilities,24.731457,19.650997,,,0.405,0.11043,190.586,,0.48469,0.12735,0.14689,13.178,9.199169254346673
MFG,104854503424.0,Financial Services,16.226418,6.187051,0.9894157317073169,,0.352,0.09653,,,0.0,0.36258,0.26132,,74.79674525692413
GSK,104409333760.0,Healthcare,13.622396,10.094422,1.6217138095238095,34.58121659626309,0.354,0.40905997,109.7,,0.72867996,0.36283,0.17782,19.726,40.386630094981
CME,104294277120.0,Financial Services,24.578993,22.36628,1.1539433333333333,34.41755510564215,0.296,0.15919,14.059,,1.0,0.69806,0.63324,22.018,7.840671864419635
CVS,106744823808.0,Healthcare,59.920864,10.179191,0.7822567101827677,18.002332042414515,0.505,0.022869999,106.06,,0.13288,0.01572,0.00442,11.999,24.31436712330266
BN,100939259904.0,Financial Services,92.08163,7.6865416,1.1452939054726368,,1.832,0.01951,164.038,,0.31889,0.29201,0.01683,15.482,25.893955387024302
MDT,103956160512.0,Healthcare,22.61732,13.363525,,25.522458179502227,0.764,0.0939,57.06,,0.65159,0.20007,0.13,13.12,-0.019841345355808837
CM,102563807232.0,Financial Services,15.897289,13.740507,0.34114354077253217,,1.269,0.14748,,,0.0,0.44713002,0.33528998,,79.96413176950139
DUK,100817977344.0,Utilities,20.530905,18.083473,,,0.454,0.09724,171.838,,0.51897,0.28087,0.15628,11.901,10.555789618703649
ADBE,99473620992.0,Technology,14.333139,9.326806,1.2912737837837838,10.671561114968243,1.518,0.58774,58.34,,0.89396006,0.38762,0.29477,10.429,-34.30851859370362
MCK,99851771904.0,Healthcare,23.526695,18.482553,0.6191235526315789,10.9026336510862,0.423,,,,0.03453,0.01545,0.01091,18.021,15.797432300755187
EQNR,101555601408.0,Energy,21.005154,10.555108,,4.495227003307325,-0.674,0.12206,77.093,,0.3703,0.21440001,0.04758,3.21,93.78854900062741
HCA,96378306560.0,Healthcare,14.97071,13.1074505,1.3734596330275228,16.83169733767774,1.366,,,,0.41612998,0.14982,0.08894,9.588,27.498633980720342
CNQ,99520937984.0,Energy,12.649867,13.873799,0.03402331091984938,15.497782043965097,0.934,0.25812998,44.455,,0.48462,0.19555001,0.27914,7.487,68.59941358061945
CMCSA,96593068032.0,Communication Services,5.301961,7.0929246,,24.00565180516475,0.79,0.20918,106.858,,0.70129997,0.13145,0.15004,5.145,-10.951157941364153
HWM,97444470784.0,Industrials,65.33333,43.274193,3.2183906403940887,106.17544245525983,1.235,0.30443,60.022,,0.34174,0.26338,0.18274,41.841,64.58603441744559
FDX,96232488960.0,Industrials,21.555853,18.042566,1.246003063583815,107.64260711673379,1.286,0.15869,140.994,,0.27552,0.06942,0.04877,11.249,96.26471315711878
MAR,95842263040.0,Consumer Cyclical,38.032597,27.729607,23.770373125,57.26774229751583,1.097,,,,0.79074997,0.43972,0.37252998,24.509,49.66567492394924
ITUB,95885819904.0,Financial Services,10.875,9.019657,3.883928571428571,,0.267,0.21014,,,0.0,0.37305,0.32284,,55.61294376867523
BNS,95805538304.0,Financial Services,15.813008,11.608461,0.0979740272614622,,1.191,0.10333,,,0.0,0.37487,0.26853,,58.42453571142545
IBN,95278211072.0,Financial Services,16.72327,13.921466,1.990865476190476,,0.288,0.16359,,,0.0,0.33293998,0.24929,,-20.04583433413558
WM,93386440704.0,Industrials,33.654125,25.137877,2.5303853383458645,43.733040883775914,0.547,0.29936,228.408,,0.40605,0.17793,0.10994001,15.211,1.1455752219437176
AEM,94291230720.0,Basic Materials,17.722223,13.4802475,0.08852259240759242,22.75450659319817,0.705,0.19578,1.299,,0.71867996,0.6466,0.37467,11.172,68.93215421004264
WMB,93316210688.0,Energy,35.658875,29.368298,0.7019463582677166,,0.653,0.18555,197.026,,0.62122,0.41248,0.22129999,18.433,34.029582011493446
GD,93109108736.0,Industrials,21.640476,19.090794,1.803373,16.603648699242047,0.387,0.17974001,30.73,,0.15059,0.10533,0.08068,14.972,29.140082371566713
SNPS,92447834112.0,Technology,74.01841,28.305864,,29.858266098478897,1.148,0.055430003,35.579,,0.82024,0.13340001,0.13756,62.606,5.059216168045455
